{0F8C5E64-69BD-41D8-A52C-6BDBBF948705},226000,1995-04-05 00:00,SW1V 2DN,F,Y,L,"HERRING HOUSE, 18",FLAT 9,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{50872C80-7391-46E7-A600-BA2164829836},245000,1995-03-24 00:00,SW1V 2DN,F,Y,L,"RAEBURN HOUSE, 20",FLAT 4,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{09C0AC3B-3E50-4B48-8C73-615234B18B2E},55500,1995-12-20 00:00,OX26 4US,T,Y,F,121,,COOPERS GREEN,BICESTER,BICESTER,CHERWELL,OXFORDSHIRE,A,A
{D2FD304D-616A-48A8-BA44-C1418428F2AC},59995,1995-12-01 00:00,IP2 8RS,D,Y,F,36,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{5265965C-5723-4B44-B314-617C36000BE2},89950,1995-09-28 00:00,NE32 4SW,D,Y,L,19,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{C60D66AC-E2B9-4D57-A443-6512A0C4782F},64800,1995-11-10 00:00,TW3 4BZ,F,Y,L,MARYGOLD HOUSE,FLAT 8,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{D78327BF-147F-4208-AC55-D35BEEE25FFA},36995,1995-11-02 00:00,SG1 2AL,F,Y,L,83,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{3CC40CF9-02F7-43C9-84F7-6C464189412B},310000,1995-03-23 00:00,SW1V 2DN,F,Y,L,"RAEBURN HOUSE, 20",FLAT 9,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{0642E75E-BFEC-4A4C-9E1D-D6F392AB21B3},34495,1995-12-15 00:00,SG1 2AL,F,Y,L,107,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{15126080-3831-4DC4-A7B6-CFF7354D0DF4},138000,1995-05-22 00:00,E3 2UR,F,Y,L,PARK WEST BUILDING,FLAT 51,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{3C14514F-96AA-48F0-A105-5E312E3F9BC0},70500,1995-12-21 00:00,TW3 4BZ,F,Y,L,FOXTAIL HOUSE,FLAT 2,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{5E8623E4-FF3B-4700-9226-653E8B5EC51C},94995,1995-05-12 00:00,CM21 9PF,F,Y,L,164,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{E4EA5EB8-BE1D-4221-9F24-65411244FE89},45495,1995-10-06 00:00,SG1 2AL,F,Y,L,77,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{9E38C978-6BD9-47A3-82CE-A1CC0E016D25},225000,1995-06-20 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 12,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{2B5B26E2-5162-494B-85E3-DE2FF5B4685F},54995,1995-09-29 00:00,OX26 4US,T,Y,F,96,,COOPERS GREEN,BICESTER,BICESTER,CHERWELL,OXFORDSHIRE,A,A
{04537EE4-A4A2-4060-B26C-D39FBF8092BB},46995,1995-01-26 00:00,SG1 2AJ,F,Y,L,5,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{335145EA-20CF-4826-B4A0-DAB78B90ACD3},51995,1995-06-30 00:00,CM21 9PF,F,Y,L,185,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{191C9108-DA2D-453E-98C6-78895B76BF2F},32995,1995-06-22 00:00,SG1 2AJ,F,Y,L,53,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{16955EC1-3992-4D13-B644-717067C0EFE4},37995,1995-12-21 00:00,SG1 2AL,F,Y,L,72,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{629D0EAE-DB42-46FD-908B-E1D097283B8A},39495,1995-06-19 00:00,SG1 2AL,F,Y,L,119,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{033B5E86-806F-48AA-ACA5-93AB6C459A06},99000,1995-05-04 00:00,E3 2UR,F,Y,L,PARK WEST BUILDING,FLAT 29,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{1F16790D-18AC-42E2-9552-D02AEDE9C073},225000,1995-09-22 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 7,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{C28759EC-879B-45E4-A4D5-9E65CCEE58D0},91000,1995-09-08 00:00,TW3 4BZ,T,Y,F,2,,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{8AF7359A-A51D-46CD-8C62-78A7D3F04D92},72995,1995-08-11 00:00,CM21 9PF,F,Y,L,178,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{CA9F196F-9B0A-4B9B-9C4A-719193891DFB},230000,1995-11-17 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 10,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{97BEF57D-3853-4D25-8F72-9AD90022F2A2},88950,1995-06-09 00:00,NE32 4SW,D,Y,L,34,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{318E7B5F-181B-4857-8D31-DADFB1A6C96E},38495,1995-04-13 00:00,SG1 2AJ,F,Y,L,28,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{4E2A5234-409A-464D-9AE4-0BDE96911177},39495,1995-05-26 00:00,SG1 2AJ,F,Y,L,35,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{44AC9CF7-222E-4694-AAD7-085825FF0D5B},65000,1995-11-30 00:00,CM21 9PF,F,Y,L,151,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{D2F34B48-1EA2-4457-8986-78B3DF7451F0},36995,1995-11-23 00:00,SG1 2AL,F,Y,L,99,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{0844EEB0-D540-4436-9F0A-FFA8734B3252},221250,1995-04-07 00:00,SW1V 2DN,F,Y,L,"WEBSTER HOUSE, 26",FLAT 8,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{FDF5C787-17CC-4808-9DA7-1354CF1D7233},54250,1995-05-04 00:00,NE32 4SW,S,Y,L,6,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{BBB7D33A-22AF-4FDD-9C71-8018D8D9591C},45495,1995-11-24 00:00,SG1 2AL,F,Y,L,96,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{E1048EC1-707E-4467-80CB-78F11E880D79},62995,1995-04-07 00:00,E3 2UR,F,Y,L,"BOW QUARTER, 60",FLAT 18 PARK WEST BUILDING,FAIRFIELD ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{72CFE28C-A710-48B5-98F5-A244F7B0BA2A},42995,1995-12-22 00:00,SG1 2AL,F,Y,L,100,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{3E08CA58-E7EF-405B-B857-135A6EAA3D18},45495,1995-02-17 00:00,SG1 2AJ,F,Y,L,10,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{40DF3A48-81AC-4353-98F3-80246C6EE3DC},45745,1995-08-31 00:00,SG1 2AJ,F,Y,L,61,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{BE63758B-7C17-4275-9B17-71F18FA71F16},200978,1995-04-04 00:00,SW1V 2DN,F,Y,L,"WEBSTER HOUSE, 26",FLAT 7,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{CB40BF33-CC52-4117-A7D5-71FA54FAC679},68500,1995-12-08 00:00,TW3 4BZ,F,Y,L,MARYGOLD HOUSE,FLAT 3,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{83A03090-32B8-462C-81FE-052E3DEF8C4D},86995,1995-04-21 00:00,E3 2UR,F,Y,L,PARK WEST BUILDING,FLAT 33,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{9A3AC643-886D-4D0B-AE37-05386F5EBD72},27995,1995-12-11 00:00,SG1 2AL,F,Y,L,109,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{F607E0A0-E8F6-4363-8E27-97CA6AADB948},101950,1995-08-08 00:00,SE1 3HS,F,Y,L,22,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{82CAFAEB-6EA2-43E7-B6F1-9EEE37947F35},82000,1995-05-12 00:00,CM21 9PF,F,Y,L,172,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{A015F2B6-45B1-4515-A410-946123197E59},39495,1995-06-30 00:00,SG1 2AJ,F,Y,L,52,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{AA06D547-983D-4D5A-9EB7-055E30B06BB2},100450,1995-07-31 00:00,SE1 3HS,F,Y,L,38,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{3782E3C7-9B5D-4B83-A6FF-00ABB7E7663F},71995,1995-06-30 00:00,CM21 9PF,F,Y,L,160,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{3A90A6CF-1782-4EAB-8241-056E2615C239},97450,1995-07-28 00:00,SE1 3HS,F,Y,L,21,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{1F707335-A164-49A3-87BB-0166613AAED6},109612,1995-06-22 00:00,E3 2UR,F,Y,L,PARK WEST BUILDING,FLAT 34,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{7A41248C-9BF5-4724-99BC-B7AF39033048},54995,1995-06-02 00:00,OX26 4US,T,Y,F,46,,COOPERS GREEN,BICESTER,BICESTER,CHERWELL,OXFORDSHIRE,A,A
{CFBECD8E-A9D5-4E34-8B94-C251AA328111},101950,1995-07-31 00:00,SE1 3HS,F,Y,L,48,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{C0DCBA48-68E7-4D1C-9243-1044D9160FB7},93500,1995-05-26 00:00,NE32 4SW,D,Y,L,2,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{9ED28D79-A48B-4EA1-B8FC-BECFDBEDF81D},69995,1995-10-03 00:00,TW3 4BZ,F,Y,L,FOXTAIL HOUSE,FLAT 10,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{812157D0-BECA-483B-9899-02C6A50BC5F3},39495,1995-09-11 00:00,SG1 2AL,F,Y,L,71,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{EDEB7029-798C-4991-9578-02CC044F9E37},65995,1995-07-28 00:00,OX26 4US,S,Y,F,111,,COOPERS GREEN,BICESTER,BICESTER,CHERWELL,OXFORDSHIRE,A,A
{0E6C2EC5-8DC4-46D4-829F-C273D82D8496},43995,1995-11-27 00:00,SG1 2AL,F,Y,L,75,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,ST ALBANS,HERTFORDSHIRE,A,A
{E6A5E43C-112B-4120-97CB-01ACDFDDFA37},80500,1995-09-08 00:00,SE1 3HS,F,Y,L,5,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{C1DE48AD-DED0-4657-AFAB-01B8E470CBBB},69000,1995-10-16 00:00,TW3 4BZ,F,Y,L,MARYGOLD HOUSE,FLAT 7,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{C107E8C2-6142-40CE-A0E8-02F09A5A75E2},85000,1995-03-24 00:00,SW1V 2DN,F,Y,L,"RAEBURN HOUSE, 20",FLAT 1,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{4FAE2E91-F3B9-4388-9F43-BF23057F9B30},226000,1995-04-07 00:00,SW1V 2DN,F,Y,L,"WEBSTER HOUSE, 26",FLAT 9,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{0EBF236C-C7CD-4BAC-96F3-BF44F307A843},221250,1995-04-07 00:00,SW1V 2DN,F,Y,L,"WEBSTER HOUSE, 26",FLAT 6,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{DEC393B1-111A-4987-BEB0-B835ED49E726},71500,1995-03-31 00:00,CM21 9PF,F,Y,L,130,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{98341312-46FE-4F4D-B3A0-B8432E4289F1},40995,1995-07-27 00:00,SG1 2AJ,F,Y,L,38,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{658FE3B3-0C53-4DC6-A8BB-C6676BFD78EC},54995,1995-08-25 00:00,OX26 4US,T,Y,F,66,,COOPERS GREEN,BICESTER,BICESTER,CHERWELL,OXFORDSHIRE,A,A
{4C38F2F3-6249-4276-805F-B8582B177764},168300,1995-08-15 00:00,SW1V 2DN,F,Y,L,"HARDING HOUSE, 24",FLAT 3,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{3E3A2713-6F26-4518-8FF5-BBEB630DC9EE},65995,1995-04-07 00:00,CM21 9PF,F,Y,L,142,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{D6FC35FE-AE58-417A-8EB3-C3046B401810},49995,1995-04-07 00:00,CM21 9PF,F,Y,L,114,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{A635C895-6FA5-49A5-8DE4-C323C4348CD1},217500,1996-03-15 00:00,SW1V 2DN,F,Y,L,"HARDING HOUSE, 24",FLAT 4,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{5EE4981F-02F6-482B-A14E-440BEDE41A4D},26995,1996-02-02 00:00,SG1 2AL,F,Y,L,101,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{A757FD05-A079-4C78-B2A8-44191DC78D5A},75500,1996-02-23 00:00,NE32 4SW,D,Y,L,25,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{8B4C9A96-EA32-43F4-8C24-C368E2E9F720},94250,1996-03-29 00:00,NE32 4SW,D,Y,L,45,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{32062B8E-B576-44CF-B53C-D72B83164604},176250,1996-03-21 00:00,SW1V 2DN,F,Y,L,"BONINGTON HOUSE, 16",FLAT 2,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{00CF0FDA-0082-440A-88A6-3E8172B2EE9E},59995,1996-06-28 00:00,IP2 8RS,D,Y,F,6,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{CEAC3BB4-C647-4000-A143-BCBCE74DA86C},240000,1996-02-09 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 5,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{E6A0FF6C-21E7-4AA0-9084-2914A6A66DCF},69950,1996-09-23 00:00,IP2 8RS,D,N,F,12,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{E8E923AA-480E-4C85-B9E6-42B38B92A79C},81950,1996-06-24 00:00,IP2 8RS,D,Y,F,22,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{4FDEF2FF-2EC6-4321-88B5-4BC403E9E9E3},60000,1996-07-31 00:00,E3 2UR,F,N,L,PARK WEST BUILDING,FLAT 8,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{6B5EF431-AC5E-4D22-AD27-6D346ACADFE8},99950,1996-07-31 00:00,SE1 3HS,F,Y,L,85,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{67C8B650-C402-4B30-A656-56A694E8B535},99500,1996-06-21 00:00,SE1 3HS,F,Y,L,64,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{A801AE88-2D7F-441E-AAAD-2CF56DFA2D3E},293000,1996-10-23 00:00,SW1V 2DN,F,N,L,"RAEBURN HOUSE, 20",FLAT 11,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{BE45BDAC-BEED-4F6A-B851-ECE7F644498D},76000,1996-07-24 00:00,NE32 4SW,D,Y,L,23,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{022ABA4F-7FFB-4ECD-84E6-FB11ADBD0CED},29995,1996-04-04 00:00,SG1 2AL,F,Y,L,113,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{C4C5F826-D80F-49D6-B751-4FF97DE213AC},48500,1996-12-16 00:00,CM21 9PF,F,N,L,104,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{9ED97760-25DB-413C-9FE5-500C7F06EB2E},98000,1996-05-30 00:00,SE1 3HS,F,Y,L,62,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{C2F7A5C3-1472-4886-8561-1728AAB2AFEC},81000,1996-10-01 00:00,CM21 9PF,F,N,L,168,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{D3B6591F-D317-4429-924A-F488D0A29283},89000,1996-03-29 00:00,TW3 4BZ,T,Y,F,6,,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{9E2618B2-1224-4300-A79E-1AFB6B889D13},290000,1996-06-11 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 11,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{7259E6F6-5B6C-4E5A-B20A-50779E88F698},101000,1996-05-31 00:00,SE1 3HS,F,Y,L,81,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{DE7C82E5-CB81-4175-9AED-CEDE620ABF8C},89950,1996-05-24 00:00,IP2 8RS,D,Y,F,16,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{63038B31-7F44-4A39-9B18-DCA837158DD3},87000,1996-03-27 00:00,NE32 4SW,D,Y,L,51,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{50BC38B7-CE99-47E4-95D7-876CC03AD1E6},89000,1996-03-29 00:00,TW3 4BZ,T,Y,F,8,,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{B7FB0113-BFA1-4184-AFB8-87815B79E08B},75950,1996-06-28 00:00,IP2 8RS,D,Y,F,4,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{54E33B2E-591C-4322-9B74-241C1120EC20},110000,1996-07-30 00:00,SE1 3HS,F,Y,L,53,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{EDC04C89-4A59-4991-8529-926EDA6CAFEC},89000,1996-03-29 00:00,TW3 4BZ,T,Y,F,9,,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{83D2FBA2-983E-4420-B214-71CDFC488D93},72000,1996-01-26 00:00,CM21 9PF,F,Y,L,187,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{FF628561-2C23-46B7-B83A-247CE66F948B},27995,1996-03-11 00:00,SG1 2AL,F,Y,L,105,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{5AACEDDF-AAC2-41E8-B2A5-19C595CD1378},85000,1996-01-12 00:00,CM21 9PF,F,Y,L,182,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{3482A10A-40FE-4D8A-AC53-BADF594A3569},77950,1996-11-22 00:00,IP2 8RS,D,Y,F,51,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{6346FE68-6DA5-4846-AD41-D291A1414515},74950,1996-05-31 00:00,IP2 8RS,D,N,F,14,,MONMOUTH CLOSE,IPSWICH,IPSWICH,IPSWICH,SUFFOLK,A,A
{40AAF203-60E9-4531-A8A5-7084EC5F54DA},100500,1996-07-31 00:00,SE1 3HS,F,Y,L,87,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{1F83C7C5-458E-4A0F-9C14-D451BF0777A8},79000,1996-12-10 00:00,CM21 9PF,F,N,L,180,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{4C5D9C95-1EE1-4CCE-A118-C5FAD864B05F},101000,1996-07-30 00:00,SE1 3HS,F,Y,L,90,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{1B7F1463-4236-458E-B87E-7B6A035D80C7},72000,1996-01-23 00:00,CM21 9PF,F,Y,L,173,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{A6321D29-E80C-4F90-BCE8-C2B1FB957EE9},72185,1996-12-23 00:00,CM21 9PF,F,N,L,124,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{D2A5D9BF-3783-40E0-9A44-D833AD0CE214},105950,1996-07-31 00:00,SE1 3HS,F,Y,L,73,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{16DA1165-D158-44D4-AC22-EEC6A3D15E81},103000,1996-07-30 00:00,SE1 3HS,F,Y,L,91,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{56A92124-56C2-4F02-8CAC-7D18BD2BF082},96950,1996-05-24 00:00,SE1 3HS,F,Y,L,55,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{862E696A-50E2-47E8-BA83-BDC7EAFCD358},102950,1996-07-23 00:00,SE1 3HS,F,Y,L,79,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{85432B45-A66E-4A93-8FC1-84A6188BEBD1},101000,1996-05-17 00:00,SE1 3HS,F,Y,L,59,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{5B5ABE8E-B1D5-4DEE-9E24-13A6E033151C},99950,1996-07-31 00:00,SE1 3HS,F,Y,L,68,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{4EC32FC6-4B3D-47E2-A233-C3D7C513B215},108950,1996-10-18 00:00,SE1 3HS,F,Y,L,67,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{BE566A97-E051-4FCA-AFD1-C0BB7AFC791D},37495,1996-01-26 00:00,SG1 2AL,F,Y,L,117,,PRESTATYN CLOSE,STEVENAGE,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{78C28445-F9DB-412D-A1A4-FA1086579BC3},190000,1996-06-11 00:00,SW1V 2DN,F,Y,L,"CONSTABLE HOUSE, 14",FLAT 3,GLOUCESTER STREET,LONDON,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{20A454F6-6C8D-43BA-AEB9-0984AEDC5BEB},90250,1996-04-26 00:00,NE32 4SW,D,Y,L,37,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{3575CFDE-808A-4033-A472-C818A364DEEF},76000,1996-12-20 00:00,SE1 3HS,F,Y,L,3,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{3F7E861D-A20F-4B1B-BCF1-10CB9C684CF8},84450,1996-11-15 00:00,E3 2UR,F,N,L,PARK WEST BUILDING,FLAT 311,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{7579BF50-0443-4F10-81E7-A425AB7DEAC0},89000,1996-04-03 00:00,TW3 4BZ,T,Y,F,7,,TAYLOR CLOSE,HOUNSLOW,HOUNSLOW,HOUNSLOW,GREATER LONDON,A,A
{A891EB5A-7C1A-4913-BC06-948F37EBEA88},115000,1996-06-25 00:00,SE1 3HS,F,Y,L,52,,LEATHERMARKET COURT,LONDON,LONDON,SOUTHWARK,GREATER LONDON,A,A
{87F55158-B5A8-4F68-A110-ABF9C6BA2386},71995,1996-01-12 00:00,CM21 9PF,F,Y,L,167,,LAWRENCE MOORINGS,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EPPING FOREST,ESSEX,A,A
{FFE9F404-2C47-4CCC-BD32-67FAFFF37E9A},110950,1996-03-29 00:00,NE32 4SW,D,Y,L,1,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{E60AAB7D-82E5-4C85-9FB2-045388C1340D},84750,1996-04-29 00:00,NE32 4SW,D,Y,L,3,,CALF CLOSE DRIVE,JARROW,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
